,Text,Date,Hashtags
1285,Sağlık Bakanlığı fiyat güncellemesi nedeniyle ilaç sıkıntısı olduğu iddiasını yalanladı https://saglikdanisma.net/saglik-haber/guncelhaber/ntv-saglik/saglik-bakanligi-fiyat-guncellemesi-nedeniyle-ilac-sikintisi-oldugu-iddiasini-yalanladi.html,2018-01-31 20:48:24+00:00,
1286,Galatasaray yönetimi Dursun Özbek'in bıraktığı enkaz sonrasında Badou Ndiaye transferinden 74.597.152 milyon TL kazandı. Zor dönemde ilaç gibi gelen bu paradan futbolcuların maaşı ve borçlar ödendi.,2018-01-31 20:48:17+00:00,
1287,"Zaman hayattaki en zehirli ilaç. Bir şeylerin unutulmasını sağlarken benden aldıklarıyla, beni bambaşka bir insan yaptığında anladım... ",2018-01-31 20:48:11+00:00,
1288,Doktorun verdiği ilaç uyku yapıyormuş zaten uyanamıyorum bundan sonra hiç uyanamam ,2018-01-31 20:42:32+00:00,
1289,Muazzam video ya... O kadar çok izledim ki efsane rahatlatıcı video ilaç gibi günde bi doz izlerim ben bunu ,2018-01-31 20:42:23+00:00,
1290,Bazı yaralar vardır hiçbir ilaç fayda etmez.,2018-01-31 20:40:08+00:00,
1291,Eskiden vardı öyle seminer tarzı şeyler bi kanepe kurupasta bi meyve suyu dagitirlardi. .şimdi o da yok ..ilaç fiyatları ucuzladı eskiye göre firmalar reklam yapmıyor omo reklamı gibi ..tanıtımı bu seminerlerde yapıyorlardı. .,2018-01-31 20:39:45+00:00,
1292,Bir hemşire adayı olarak reçetesiz ilaç içtim suan göğsüm sıkışıyor ve başım ağrıyor bir alkışınızı alırım ,2018-01-31 20:37:04+00:00,
1293,"“Linda ayrıcalıklı bir yaşama sahip olduğunun bilincinde. Yine de her sabah yeni bir güne açtığı gözlerini hemen kapayası geliyor. Arkadaşları ilaç kullanmasını öneriyor. Oysa Linda’nın istediği hissizleşmek değil, yaşadığını hissetmek...”",2018-01-31 20:36:10+00:00,
1294,Geber agshshd ilaç yok sana,2018-01-31 20:35:46+00:00,
1295,Gribim ilaç verir misin diyorlar soruyorum BAŞKA rahatsızlığınız var mı diye Gribim diyor arkadaşım onu mu soruyorum Başka ne demek Allah aşkına girişte sözlük dağıtacam artık,2018-01-31 20:35:37+00:00,
1296,ilaç aldın mı,2018-01-31 20:35:07+00:00,
1297," ''_ #İnsan #Vardır #İlaç #Gibi..!! ""_ #İnsan #Vardır #Migren #Gibi...!! ""_ #Biri #Her #Derde #Deva..!! ""_ #Diğri #Çaresi #Olmayan #Bela . . .!!",2018-01-31 20:34:43+00:00,#Vard #Gibi #Vard #Migren #Gibi #Biri #Her #Derde #Deva #Di #Olmayan #Bela
1298,"Bugün geç yatma sebebim var, ilaç saatini bekliyorum",2018-01-31 20:34:23+00:00,
1299,"Bugün Otobüs durağında ileri yaşlı 3 kadın 1 erkek sohbet ediyordu, erkek olan gayet mutlu ve umutlu bir şekilde, Doktor bana stress için ilaç yazdı, hastalıklarım stres kaynaklıymış diyordu, Sizce Doktor hangi ilacı yazmış olabilir? Anti...",2018-01-31 20:30:56+00:00,
1300,Zamanı ilaç demeyi kesin zehirdir zaman.,2018-02-28 23:58:52+00:00,
1301,Gemi batarsa cesede hangi ilaç kâr e der kiii...,2018-02-28 23:58:43+00:00,
1302,ver afrin enfiyesini[ilaç ismi solunum yollarını açıyor ama alkol bağımlığı gibi etkiler yaratıyor.rocky ve terminatörle yaratıyor],2018-02-28 23:43:21+00:00,
1303,"Bir arkadaş başım ağrıyor dediğinde ağrı kesici verdim. Bana; ya ben bu ilacı içince, ilaç başımın ağrısını kesmesi gerektiğini nasıl bilebiliyor diyince. Bende sen öl Ya başın kopsun geber diyip, ilacı elinden geri aldım.",2018-02-28 23:39:37+00:00,
1304,Benim korktuğum başıma geldi bu ilaç kokuları bayıyor yawww ,2018-02-28 23:38:51+00:00,
1305,Kitap bitmesin diye 10 dakikada bir iki sayfa okuma hastalığına yakalandım bir ilaç içiyim ama ne ?,2018-02-28 23:36:25+00:00,
1306,"Söz ilâç gibidir. Azı faydalı, çoğu zararlıdır. Hazret-i Ali “Radıyallahü anh”",2018-02-28 23:35:49+00:00,
1307,"Hastanın ilâç kullanması bir sebeptir. Şifâyı verecek olan, Allahü teâlâdır. İmâm-ı Rabbânî “Rahmetullahi aleyh”",2018-02-28 23:34:55+00:00,
1308,Bu yıllık izin ilaç gibi geldi. Zamanlamama sağlık ,2018-02-28 23:28:51+00:00,
1309,Farmakoloji dersinde kendimi tıp okuyan pratisyen hekimleri gibi hissediyorum o kadar çok ilaç öğreniyoruz ki uygulayacakmışız gibi sadece 4-5 ilaç uygulama yetkimiz var bu kadar da yüklenmeseniz keşke ,2018-02-28 23:18:42+00:00,
1310,Annesi ona tokat atmasına rağmen anne diye ağlayan çocuklarda öğrendik bir insanın hem yara hem ilaç olabildiğini. -İ.K.,2018-02-28 23:11:36+00:00,
1311,Fransa'da hayati ilaç kıtlığı rekor seviyede http://bit.ly/2sZOcWe,2018-02-28 23:10:02+00:00,
1312,Eyvllh.. Valla ilac gibi geldi ,2018-02-28 23:08:19+00:00,
1313,"Suyuna bir ilaç milaç mı koysan ha, ne dersin? https://twitter.com/DahiBilal/status/968982158982467584",2018-02-28 23:05:03+00:00,
1314,"Bu kadar kötü şehirleşme,Bu kadar yanlış beslenme,Bu kadar stres ve hava kirliliğinin insanlarda bıraktığı tahribatların tedavisi için bütçesi bilinemeyen rakamlar harcanıyor.Öncelikle sağlıklı toplum olmasına çalışılmadır,Aksi halde devletler ilaç şirketlerine çalışacak demektir",2018-02-28 23:01:04+00:00,
1315,bir cesede ilaç tedavisi uyguluyorum gibi hissediyorum hayatımı artık ama çaresi yok tedavisi yok işte.,2018-02-28 22:53:09+00:00,
1316,"Bir kadın size ""beni sevme"" diyorsa, size değer veriyordur. Onu herkesden ve herşeyden çok sevmenizi istediği için böyle konuşur. Sizin sevginiz ona ilaç olacağı için inat eder. ",2018-02-28 22:47:09+00:00,
1317,sonunda taxi 5 fragmanı gece yatmadan ilaç gibi,2018-02-28 22:45:20+00:00,
1318,zaman bence kötü bişey ben nasıl ilaç olduğuna inanayım,2018-02-28 22:44:01+00:00,
1319,Ey duâm! Kalbimin kırılan yanlarına iyi gelen tek #ilaç sensin... #Elhamdülillah,2018-02-28 22:40:08+00:00,#ila #Elhamd
1320,Fransa’da “hayati ilaç” kıtlığı rekor seviyede http://www.yenihaberden.com/fransada-hayati-ilac-kitligi-rekor-seviyede-420644h.htm,2018-02-28 22:39:22+00:00,
1321,Mustafa abi ilaç gibisiniz her akşam içiyorum #SonSayfa,2018-02-28 22:33:18+00:00,#SonSayfa
1322,Mutluluğun iyi edemediğini iyileştirecek ilaç yoktur.,2018-02-28 22:33:10+00:00,
1323,"Mantığı kullanmayı reddeden biriyle tartışmaya girmek, bir cesede ilaç tedavisi uygulamaya benzer. | Thomas Paine",2018-02-28 22:30:37+00:00,
1324,"Mantığı kullanmayı reddeden biriyle tartışmaya girmek, bir cesede ilaç tedavisi uygulamaya benzer. Thomas Paine",2018-02-28 22:29:45+00:00,
1325,Bunlar hep yasminden birak pesimi artik lanet ilac,2018-02-28 22:23:21+00:00,
1326,Bu saatte ilaç içmeye kalkışım +60 yaş hayatı değil mi ya? TÜ KEN DİM,2018-02-28 22:21:45+00:00,
1327,Ekranlarda bunları görmek şaşırttığı kadar sevindiriyor da Kardağa bayrak diken adam şükür ki şu günlerde özgür @aliturksen Herşeyin gün yüzüne çıktığı şu zamanlar da ilaç gibi geldin @borufilm @AlperCaglar ,2018-02-28 22:18:26+00:00,
1328,Fransa'da 'hayati ilaç' kıtlığı rekor seviyeye ulaştı! detay ::: https://goo.gl/JezRJK,2018-02-28 22:15:39+00:00,
1329,Tuzlu su ile gargara yapiliuo genelde Ama agri kesici ilaç da icebilirsin Geçmiş olsun ,2018-02-28 22:15:38+00:00,
1330,Ulannnnn ulannnnn o günler rahmetli babama ilaç bulamamıştım vallahi billahi tillahi kapı kapı eczane gezmekden yorulmuştum ulannnnn ne günlerdi o günler ne deyim lan ben size size diyecek tek sözüm var ATEŞİNİZ BOL OLSUN lannnn ATEŞİNİZ BOL OLSUN aminnnn aminnnnn aminnnnn ,2018-02-28 22:13:39+00:00,
1331,Fransa'da hayati ilaç kıtlığı https://fb.me/JifT7H23,2018-02-28 22:08:55+00:00,
1332,Fransa'da hayati ilaç kıtlığı - https://wp.me/p3bL73-3q2,2018-02-28 22:08:44+00:00,
1333,"Fransa""da “hayati ilaç” kıtlığı rekor seviyede http://tinyurl.com/y9kdpz7r",2018-02-28 22:03:06+00:00,
1334,"""Mantığı kullanmayı reddeden biriyle tartışmaya girmek, bir cesede ilaç tedavisi uygulamaya benzer."" Thomas Paine",2018-02-28 22:01:54+00:00,
1335,İyice araştırılıp sadece bunların kimyasına zarar verecek bir ilaç bulunursa neden olmasın seve seve çünkü umuyorum ki dna konusunda farklarımız var aynı olamayız,2018-02-28 22:00:57+00:00,
1336,Nane limon üzerine tavuk suyuna çorba amannn ilaç da neymiş ,2018-02-28 21:55:51+00:00,
1337,"Geçmiyor dediğim ne varsa yavaş yavaş geçtiğini gördüm, bazen zaman ilaç oluyormuş bunu anlamış olduk.",2018-02-28 21:51:49+00:00,
1338,Sağlığının kıymetini hasta olunca anlıyormuş insan Allah'ım beni neden inadımla sınıyorsun da ilaç ve nane limon türevi şeyleri içmek için ayrı bir inat sergiliyorum,2018-02-28 21:48:42+00:00,
1339,Havası ilaç denizi kitap bir yerlere gidelim.,2018-02-28 21:48:33+00:00,
1340,La liga benden sorulurr ilaç gibi geldiii ,2018-02-28 21:48:20+00:00,
1341,"Vallaha mı? İcra takibindeki insan sayısı 20 milyona yükselmiş. (akp bakanı diyor) Döviz, benzin, ilaç fiyatları almış başını gitmiş, enflasyon ve işsizlik yükselmiş, işçiler açlık sınırının altında bir ücretle çalışıyor. Yükselmişiz he mi?",2018-02-28 21:46:24+00:00,
1342,Deniyorum onu da yapıyorum kısa bi mutluluk sonra yine aynı şeyler. Aşk acısıdır bu ilaç kapatmaz Diyip ickiye düşüyorum.,2018-02-28 21:39:39+00:00,
1343,"Ya bu video ilaç gibi :D Ne derdim kalıyor, ne tasam... :D https://www.youtube.com/watch?v=Ajp8eFe5DyY",2018-02-28 21:36:57+00:00,
1344,"Mantığı kullanmayı reddeden biriyle tartışmaya girmek, bir #cesede ilaç tedavisi uygulamaya benzer. #thomaspaine",2018-02-28 21:36:05+00:00,#cesede #thomaspaine
1345,"Fransa'da “hayati ilaç"" kıtlığı rekor seviyede http://dlvr.it/QJDH33",2018-02-28 21:35:12+00:00,
1346,İyigeceler geçmiş olsun fitine en iyi ilaç sarmısak yatmadan iç derim bence,2018-02-28 21:34:33+00:00,
1347,57 tane ilaç ismini tabiki ezbere bilirim canım ben hiç sorun değil,2018-02-28 21:34:29+00:00,
1348,Fransa’da “hayati ilaç” kıtlığı rekor seviyede | Merkez Gazetesi http://merkezgazetesi.com.tr/mobilHaberDetay.aspx?id=179536,2018-02-28 21:31:25+00:00,
1349,Fransa’da “hayati ilaç” kıtlığı rekor seviyede | Merkez Gazetesi http://merkezgazetesi.com.tr/mobilHaberDetay.aspx?id=179536,2018-02-28 21:31:20+00:00,
1350,İlaç lobisi bizi hasta edip sonra bize ilaç satıyor yiğenim. Bunlar hep ilaç şirketlerinin stratejik satış hamleleri.,2018-02-28 21:31:04+00:00,
1351,“Umursamazlık” bu aralar kullandığım tek ilaç,2018-02-28 21:29:39+00:00,
1352,Ya da saat başı ilaç içmekten zehirlendi geberip gitti dersiniz,2018-02-28 21:26:47+00:00,
1353,#teknefes destek olun !! Çocuklar ölmesin!! ilaç çalışmaları türkiyeye de gelsin #DuyMaDınızmı sesimize ses olun !! duyarlı insanları bekliyoruzz !!,2018-02-28 21:25:00+00:00,#teknefes #DuyMaD
1354,Zehir olmadan panzehir olmaz öyle değil mi? Hepimiz kullanıyoruz yalnızlığı önce ilaç olarak sonra hastalık olarak.,2018-02-28 21:24:53+00:00,
1355,"Bir ilaç. Hiperaktive, dikkat eksikliği, narkolepsi ve kronik yorgunluk tedavisinde kullanılıyor. Doğrudan sinir sistemine etki eder.",2018-02-28 21:24:46+00:00,
1356,gözüme 2882 tane ilaç sürdüm ağlamamam lazım,2018-02-28 21:23:05+00:00,
1357,"Mantığı kullanmayı reddeden biriyle tartışmaya girmek, bir cesede ilaç tedavisi uygulamaya benzer. | Thomas Paine",2018-02-28 21:22:04+00:00,
1358,iyiyim bebikim ilaç alıp yattım bol ter attım daha iyiceyim teşekkür ederim ,2018-02-28 21:21:01+00:00,
1359,"#BuGeceBelki Bir çocuğun hayatını kurtaracak, ilaç çalışmalarının Türkiyeye gelmesi için destek olacak birileri olur da #DuyMaDınızmı diye yakaran yüreği sadece çocuklarının yaşaması için atan anne babaların sesine ses olur !!",2018-02-28 21:20:18+00:00,#BuGeceBelki #DuyMaD
1360,Fransa’da “hayati ilaç” kıtlığı rekor seviyede http://dlvr.it/QJDBlP,2018-02-28 21:18:19+00:00,
1361,"Fransa'da “hayati ilaç"" kıtlığı rekor seviyede http://dlvr.it/QJDBl5",2018-02-28 21:18:18+00:00,
1362,"Benim oğlum bir de ANNEsini kaybetti Ona ilaç alabilmek için çalışmak zorunda olan Annesini... Sağlık özrü vermek,bir hayat kurtarmak bu kadar mı zor... @RT_Erdogan @TC_Basbakan @EmineErdogan @RavzaKavakci @arzuerdemDB @dbdevletbahceli @_aliyalcin_ @tcmeb",2018-02-28 21:17:03+00:00,
1363,Ne iyi ettin de çektin. ilaç gibi.,2018-02-28 21:13:12+00:00,
1364,https://mobile.twitter.com/DmdTurkiye/status/968576933293383680/video/1 #DuyMaDınızmı #dmd Türkiyede de ilaç çalışmaları yapılsın! Lütfen destek olun! @RT_Erdogan @tcbestepe @EmineErdogan @saglikbakanligi @atvcomtr @ShowTV @startv @KanalD @trt @FOXTurkiye @DemetAkalin @tarkan @ZahideYetis @Ceyda_duvenci @gulbenergen,2018-02-28 21:12:35+00:00,#DuyMaD #dmd
1365,Doktorlar bile ilaç verirken günde 2 kere diyor. Tekrar fenere koymak boynumuzun borcu oldu. #BeşiktaşınMaçıVar,2018-02-28 21:11:09+00:00,#Be
1366,ilaç gibi radyo yayınına çıkın çıkın gelin @altinagacfatih yayına başladı https://twitter.com/altinagacfatih/status/968945889753657344,2018-02-28 21:10:32+00:00,
1367,Fransa’da hayati ilaç kıtlığı https://www.lagewiki.com/2018/02/28/fransada-hayati-ilac-kitligi/,2018-02-28 21:10:27+00:00,
1368,"Kendime ilaç olmayı öğrendim, zordu, acıdı ama iyileştim.",2018-02-28 21:09:43+00:00,
1369,Fransa’da “hayati ilaç” kıtlığı rekor seviyede https://www.sondakika-24.com/dunya/fransada-hayati-ilac-kitligi-rekor-seviyede-h201952.html,2018-02-28 21:07:11+00:00,
1370,Sayın hocam küresel ilaç teröristleri bu mümkün olsa bile buna müsade etmez...,2018-02-28 21:06:39+00:00,
1371,Fransa’da “hayati ilaç” kıtlığı rekor seviyede | http://akdava.com/fransada-hayati-ilac-kitligi-rekor-seviyede/ #akdava #Sondakika #Haber #gündem #akparti,2018-02-28 21:05:45+00:00,#akdava #Sondakika #Haber #g #akparti
1372,"Mantığı kullanmayı reddeden biriyle tartışmaya girmek, bir cesede ilaç tedavisi uygulamaya benzer. | Thomas Paine",2018-02-28 21:05:34+00:00,
1373,"Mantığı kullanmayı reddeden biriyle tartışmaya girmek, bir cesede ilaç tedavisi uygulamaya benzer...",2018-02-28 21:05:23+00:00,
1374,Gidim de gecenin bi yarısı lahmacun yiyim valla dertlere derman ilaç gibi lan,2018-02-28 21:04:37+00:00,
1375,Fransa’da hayati ilaç kıtlığı https://medyarehberi.org/fransada-hayati-ilac-kitligi-29219h.html,2018-02-28 21:02:33+00:00,
1376,"Mantığı kullanmayı reddeden biriyle tartışmaya girmek, bir cesede ilaç tedavisi uygulamaya benzer. | Thomas Paine ",2018-02-28 21:01:32+00:00,
1377,Fransa’da hayati ilaç kıtlığı http://www.yenimalatya.com/fransada-hayati-ilac-kitligi/,2018-02-28 21:00:38+00:00,
1378,Geçen sene aynı fotoyla benim Doğum günümü kutlamıştı miniğim oralardan kalbime yol kuruyor ilaç oluyor sevgi oluyor minik sultimiz bu gün bir yaş daha alıyor elimden gelse her an yanında olmak isterdim iyi ki varsın deli kızım benim Allah neşeni daim etsin hep @sultberber,2018-02-28 21:00:04+00:00,
1379,"Güvendim sana, Kendisi ilaç diye şeker verilen bir müptezel kadar..",2018-02-28 20:57:55+00:00,
1380,"Mantığı kullanmayı reddeden biriyle tartışmaya girmek, bir cesede ilaç tedavisi uygulamaya benzer.",2018-02-28 20:54:49+00:00,
1381,Fransa’da “hayati ilaç” kıtlığı rekor seviyede - http://www.15temmuzsehitlerkoprusu.com/fransada-hayati-ilac-kitligi-rekor-seviyede-102513.html,2018-02-28 20:54:02+00:00,
1382,"Mantığı kullanmayı reddeden biriyle tartışmaya girmek, bir cesede ilaç tedavisi uygulamaya benzer. | Thomas Paine ",2018-02-28 20:53:09+00:00,
1383,Tabiplerde ilaç yoktur yarama...,2018-02-28 20:52:59+00:00,
1384,Fransa’da “hayati ilaç” kıtlığı rekor seviyede https://goo.gl/GTjA6H,2018-02-28 20:52:03+00:00,
1385,"Mantığı kullanmayı reddeden biriyle tartışmaya girmek, bir cesede ilaç tedavisi uygulamaya benzer. | Thomas Paine ",2018-02-28 20:51:39+00:00,
1386,"Zaman ilaç değil, uyuşturucudur. İyileştirmez, alıştırır sadece ya da uyuşturur.",2018-02-28 20:50:11+00:00,
1387,Ne biliyim gazozuma ilaç falan atarsınız ,2018-02-28 20:42:50+00:00,
1388,Ben kanserdim o da acımı hafifleten bir ilaç.,2018-02-28 20:40:12+00:00,
1389,Adama Turkey zirai ilaç firmasının ilaç tanıtım toplantısı yapıldı http://www.urfasiyaseti.com/haber/adama-turkey-zirai-ilac-firmasinin-ilac-tanitim-toplantisi-yapildi--19255.html @AkadasKadir @AkadasIbrahim,2018-02-28 20:36:34+00:00,
1390,Seni yalancı.. o parayı ameliyat ilaç parası için bulamayanlar var be vicdansiz,2018-02-28 20:34:48+00:00,
1391,"#NadirHastaliklar a karşı talebin az olmasindan kaynakli, Ar-Ge de cok fazla ilac gelistirilemiyor. Mevcut olan 'yetim ilaclar' ise Türk Eczacıları Birliği tarafından hastalara ulaştırılmaktadır.",2018-02-28 20:29:23+00:00,#NadirHastaliklar
1392,"Hangi ilaç nasıl etki gösterir, hangi dozda hangi durumlarda kullanılır, burun hakkındaki orta düzey bütün tedavi yollarını öğrendim. Artık kafayı yemiş durumdayım :)",2018-02-28 20:26:36+00:00,
1393,ben de ilaç istiyorum,2018-02-28 20:26:08+00:00,
1394,Ucuz insanları hayatımıza sokmamızın sebebini dönüyorum dolaşıyorum yine de bulamıyorum aldanmaya son verecek bir ilaç yok mu,2018-02-28 20:25:58+00:00,
1395,"#SonSayfa Uğur Bey,iyi geceler. Süper ligten GS a ilaç olabilecek ve eksik mevkileri tamamlayabilecek 6 futbolcu alsaydınız kimler olurdu?",2018-02-28 20:20:32+00:00,#SonSayfa
1396,"Saygı duydum, yine de tabiplerde ilaç yoktur yarama aşk deyince ötesini arama diyorum",2018-02-28 20:09:58+00:00,
1397,"Selçuk Sarı-kırmızılı oyuncu, Bruma'nın ceza sahası içinde düşürülmesi sonrası kazanılan ve 90+3. dakikada kullandığı penaltı vuruşunda, meşin yuvarlağı yan direğe nişanlayarak sonuca gidemedi. yani PENALTI kaçırdı ilaç gibi gelecek puandı.... 17/eylül/2016 sevmiyorum seni......",2018-02-28 20:07:51+00:00,
1398,"SMA hastalari büyük küçük demeden ilaç bekliyor. Yetkililer sesimizi duyun, SMA hastalarını ölüme mahkum etmeyin. #smabenimleyuru #suSMAilacımıver",2018-02-28 20:06:18+00:00,#smabenimleyuru #suSMAilac
1399,"AKP, vatan ve toprak düşmanı da ya kahramanı Menderes tesadüf mü? ""10 Yıllık DP döneminde tarımsal ilaç kullanımı 2,6 bin tondan 23.4 bin tona çıktı..."" Soner Yalçın, saklı Seçilmişler",2018-02-28 20:04:25+00:00,
1400,"Yaraları iyileştirmek için bir sürü ilaç var ama sen söyle tanrım, İsa'nın elindeki yaraya merhem mi iyi gelir yoksa Meryem mi?",2018-03-31 23:59:27+00:00,
1401,Ne dicek top kosturdugu oynadigi zamanlar milletin neler cektigini bilmez. Hastane kuyruklari ilac kuyruklari tüp kuyruklari.. keske firsatimiz olsa da memnuniyetsizlik gostereni o yıllara geri şutlasak. Oh onlar da mutlu biz de mutlu...,2018-03-31 23:44:18+00:00,
1402,6 Zeytin Dalı Harekatında sivillere zarar verilmemiştir sivillerin su gıda ilaç ve benzeri insani ihtiyaçlara erişi ,2018-03-31 23:37:15+00:00,
1403,"Tabiplerde ilaç yoktur yarama,Fenerliyse ötesini arama.",2018-03-31 23:34:00+00:00,
1404,e45 egzamasi olanlar kullaniyor genelde - belki ilac degisirsen yarar? gecmis olsun,2018-03-31 23:26:50+00:00,
1405,antihistamin ilac aliyolar kasintiya onlem olarak - eczaneden sorsana. bir de E45 diye bir marka var krem icin,2018-03-31 23:21:25+00:00,
1406,Sold out?,2018-03-31 23:16:36+00:00,
1407,"Derman olması gereken şeyler, bazende dert olur... Mesela şifa için içtiğin ilaç seni öldürür! Birlikte güldüğün insan seni üzer!! Canın yanar... İliklerine kadar işler kırgınlık... Ama sen sadece susarsın...!!! Sana derman olmak isterken dertmi oldum yoksa yar ....",2018-03-31 22:55:00+00:00,
