,Text,Date,Hashtags,Location
517,I'm at Vitamin in Antalya https://www.swarmapp.com/c/44sXFPwC4dA,2017-12-08 14:18:03+00:00,,"Antalya,Turkey"
518,I'm at Vitamin Bar &amp; Waffle https://www.swarmapp.com/c/j8pMjgHRL0Z,2017-12-07 15:42:41+00:00,,"Antalya,Turkey"
519,I'm at Mira Vitamin Bar in antalya w/ @2heceece @almirakgul https://www.swarmapp.com/c/5NtQSHKwNT9,2017-11-04 13:00:40+00:00,,"Antalya,Turkey"
520,I'm at Mira Vitamin Bar in antalya https://www.swarmapp.com/c/dbu9n5MVGex,2017-10-27 08:34:41+00:00,,"Antalya,Turkey"
521,I'm at Mira Vitamin Bar in antalya https://www.swarmapp.com/c/02mmEMJZcpZ,2017-10-24 14:19:05+00:00,,"Antalya,Turkey"
522,I'm at Mira Vitamin Bar in antalya https://www.swarmapp.com/c/gfGJ3SQxufv,2017-10-16 09:49:34+00:00,,"Antalya,Turkey"
523,I'm at Mira Vitamin Bar in antalya https://www.swarmapp.com/c/2hhjeUEvMgB,2017-10-13 14:46:08+00:00,,"Antalya,Turkey"
524,Mama ve Vitamin Desteği Lütfen!! Elma ve Köroğlu geçici yuvaya yerleştirildi. Elma hasta B C ve… https://www.instagram.com/p/BaG5afZlTVV/,2017-10-11 12:29:44+00:00,,"Antalya,Turkey"
525,Waffle krizi (@Vitamin Bar &amp; Waffle) https://www.swarmapp.com/c/1KTcWs2b8fu,2017-10-06 19:41:38+00:00,,"Antalya,Turkey"
526,I'm at Mira Vitamin Bar in antalya https://www.swarmapp.com/semokaratekin/checkin/59cbdba428374e235851aa59?s=94JnBm0g9cP4Vo-8KpkgfWpNF2s&amp;ref=tw,2017-09-27 17:58:20+00:00,,"Antalya,Turkey"
527,I'm at Mira Vitamin Bar in antalya https://www.swarmapp.com/c/kHzwkQuvJe7,2017-09-27 13:27:14+00:00,,"Antalya,Turkey"
528,I'm at Mira Vitamin Bar in antalya w/ @berfinkapukiran @unerfatos,2017-09-25 08:41:13+00:00,,"Antalya,Turkey"
529, RedDeerGames #NintendoSwitch Giveaway! Anyone can have a chance to win this AWESOME game prize pack! #xbox #nintendo #eshop Complete your entry here https://gleam.io/5IMd6/nintendo-switch-games-giveaway-reddeergames,2020-08-10 15:44:13+00:00,#NintendoSwitch #xbox #nintendo #eshop,"Antalya,Turkey"
530,I'm at Vitamin in Antalya https://www.swarmapp.com/c/jJvF2iXD1Is,2017-07-27 19:33:27+00:00,,"Antalya,Turkey"
531,I'm at Sueno Hotels Deluxe Vitamin Bar https://www.swarmapp.com/c/joc715lLfkz,2017-07-20 06:04:43+00:00,,"Antalya,Turkey"
532,I'm at Mira Vitamin Bar in antalya https://www.swarmapp.com/c/eNqIqTY9Cxx,2017-07-11 09:02:59+00:00,,"Antalya,Turkey"
533,I'm at Mira Vitamin Bar in antalya https://www.swarmapp.com/c/l54IFqTdrXF,2017-06-16 07:49:14+00:00,,"Antalya,Turkey"
534,#çikolata #kalpdostu #safkakao #bitterçikolata #kakao #mineral #vitamin #oleikasit #antioksidan… https://www.instagram.com/p/BU_FytJnMXA/,2017-06-06 05:07:01+00:00,#kalpdostu #safkakao #bitter #kakao #mineral #vitamin #oleikasit #antioksidan,"Antalya,Turkey"
535,Birkaç gündür vitamin ve bağışıklık yükseltici ilaçlar alıyorum; yoğun iş temposundan dolayı… https://www.instagram.com/p/BUwarENFwnC/,2017-05-31 12:20:49+00:00,,"Antalya,Turkey"
536,I'm at Mira Vitamin Bar in antalya https://www.swarmapp.com/c/3Nn41GtRNIj,2017-05-30 18:08:18+00:00,,"Antalya,Turkey"
537,I'm at Mira Vitamin Bar in antalya https://www.swarmapp.com/c/0WaRsxTHN4k,2017-05-30 12:43:01+00:00,,"Antalya,Turkey"
538,I'm at Mira Vitamin Bar in antalya https://www.swarmapp.com/c/iKsC5wItuwG,2017-05-29 13:55:53+00:00,,"Antalya,Turkey"
539,I'm at Mira Vitamin Bar in antalya w/ @orcunsmsek https://www.swarmapp.com/c/34pa9KJ6z1v,2017-05-24 09:51:21+00:00,,"Antalya,Turkey"
540,I'm at Mira Vitamin Bar in antalya w/ @ezzaneci https://www.swarmapp.com/c/kwi5t5zhdLt,2017-05-23 09:34:38+00:00,,"Antalya,Turkey"
541,I'm at Mira Vitamin Bar in antalya https://www.swarmapp.com/c/apHDl4kP0Ig,2017-05-23 08:37:42+00:00,,"Antalya,Turkey"
542,Oldu sağol @MİRA Vitamin CAFE https://www.instagram.com/p/BUJWYbkjYFbFhj22AGJ2hN6rAwhPzxmVCTJJjA0/,2017-05-16 08:12:56+00:00,,"Antalya,Turkey"
543,I'm at Mira Vitamin Bar in antalya https://www.swarmapp.com/c/fMkqlrbZ5Tk,2017-05-16 07:40:02+00:00,,"Antalya,Turkey"
544,I'm at Mira Vitamin Bar in antalya w/ @berfinkapukiran https://www.swarmapp.com/c/ejYyTGyBCCN,2017-05-15 12:02:29+00:00,,"Antalya,Turkey"
545,iPhoneに不審なカレンダー通知が表示される手口発生 対策を紹介 (ライブドアニュース) https://news.line.me/issue/oa-livedoornews/y0p9lon8jbpo?utm_source=Twitter&amp;utm_medium=share&amp;utm_campaign=none #linenews,2020-03-31 23:59:55+00:00,#linenews,"Ardahan,Turkey"
546,Did You see it? http://www.reddeergames.com Let the fun begin! #Xbox #NintendoSwitch #Playstation,2020-08-12 21:24:19+00:00,#Xbox #NintendoSwitch #Playstation,"Ardahan,Turkey"
547,"Be sensible. Take care of yourself. Vitamin A, D fruits vegtables, drink water, get proper rest. Watch where you go, watch who is around you. Common sense!!",2020-03-31 23:59:46+00:00,,"Ardahan,Turkey"
548,何だこりゃ！？ 外国人抜けば大したことないではないですか。,2020-03-31 23:59:44+00:00,,"Ardahan,Turkey"
549,"I thought it was a hoax but people keep dying everyone stay safe and take vitamins, if you don’t have any go get some. all you have to do is keep your body healthy for 2 months stay calm and we’ll make it ",2020-03-31 23:59:09+00:00,,"Ardahan,Turkey"
550,Maneh juga jangan lupa sarapan sama minum vitamin ya biar nggak ngedrop ,2020-03-31 23:58:59+00:00,,"Ardahan,Turkey"
551,Intaking my vitamin ,2020-03-31 23:58:52+00:00,,"Ardahan,Turkey"
552,Literally no better way to get Vitamin D.,2020-03-31 23:58:48+00:00,,"Ardahan,Turkey"
553,Everything will be ok! Add some vitamin C and zinc into the tea/ water whatever... every little help is welcome... all the best,2020-03-31 23:58:36+00:00,,"Ardahan,Turkey"
554,Listen I understand,2020-03-31 23:58:29+00:00,,"Ardahan,Turkey"
555,Well...It is an excellent source of vitamin and and it has no preservatives. ,2020-03-31 23:58:22+00:00,,"Ardahan,Turkey"
556,"#traveltuesday Sister trip to Myrtle Beach, SC. Need to make a trip soon to the ocean. I need some vitamin Sea! #wander_explore_experience #travel #southcarolina #beach #vitaminsea @Myrtle Beach, South Carolina https://www.instagram.com/p/B-atP1UJ-gY/?igshid=115q6anbtxz1g",2020-03-31 23:58:21+00:00,#traveltuesday #wander_explore_experience #travel #southcarolina #beach #vitaminsea,"Ardahan,Turkey"
557,"and also I believe in the strength of high Vitamin C but in some cases, they get Covid19 is so bad it cannot save everybody if they have other issues that compound the situation like asthma or Lupus or cancer even undiagnosed cancer",2020-03-31 23:58:06+00:00,,"Ardahan,Turkey"
558,"Dear Mr Inskeep, I wanted to reach out because a physician in Shanghai is using IV vitamin C with coronavirus and 50/50 patients lived. There will be a press release I will send to you shortly. In the meantime: http://www.orthomolecular.org/resources/omns/v16n18.shtml",2020-03-31 23:57:45+00:00,,"Ardahan,Turkey"
559,I have no arms or legs ,2020-03-31 23:57:43+00:00,,"Ardahan,Turkey"
560,It's crazy how bad i look right now ,2020-03-31 23:57:42+00:00,,"Ardahan,Turkey"
561,Saya menjual (COD) Vitamin... seharga Rp55.000. Dapatkan produk ini hanya di Shopee! https://shopee.co.id/oman_sutrisna/7517520545 #ShopeeID,2020-03-31 23:57:37+00:00,#ShopeeID,"Ardahan,Turkey"
562,2020年4月1日・・・ビタミンTee西国分寺秘密基地 自宅待機モード・・・ビタミンTeeオンラインアートショップ、そろそろ再稼働の準備に入ります。で、寒さにも負けないで花見をする鳥を発見！・・・(^_^;,2020-03-31 23:57:17+00:00,,"Ardahan,Turkey"
563,Calming Formula promotes sleep and relaxation. Enter to #WIN Sublingual #Vitamins from #SuperiorSource #WomensHealth #GMOFree#NoPills2Swallow #CVS4Health #sponsored https://bit.ly/2UeBDSM,2020-03-31 23:57:10+00:00,#WIN #Vitamins #SuperiorSource #WomensHealth #CVS4Health #sponsored,"Ardahan,Turkey"
564,"One thing I've noticed about Amazon - don't love them, but they've proven antifragile in this - they now advertise 'China Free' on products. I ordered vitamins based on that.",2020-03-31 23:57:10+00:00,,"Ardahan,Turkey"
565,Meet me at the Riverwalk ,2020-03-31 23:57:07+00:00,,"Ardahan,Turkey"
566,Soaking up some end of the day Vitamin D with these two! #stayhome #piebalddachshund #dogsofinstagram https://www.instagram.com/p/B-atGEFDSaw/?igshid=1hhhgl6p5heoe,2020-03-31 23:57:03+00:00,#stayhome #stayhome #piebalddachshund #dogsofinstagram,"Ardahan,Turkey"
568,I was always confused by the Ester-C commercials. Ester-C is billed as nonacidic. But isn't Vitamin C ascorbic acid?,2020-03-31 23:56:59+00:00,,"Ardahan,Turkey"
569,kurang dikasih vitamin c,2020-03-31 23:56:52+00:00,,"Ardahan,Turkey"
570,"Upon diagnosis #COVID19, Don’t wait for gross expression on an X-ray Immediately w/fever spike 100°F! Keep Vitamins #D3 5000iu per day C 1000mg 2x day Simultaneously start #Tamiflu 30mg 2x/day #Doxycycline 100mg 2x/Day Admited #Ceftriaxone 1g 2x/D or NONAdmitted Keflex 500mg 2/D",2020-03-31 23:56:39+00:00,#COVID19 #D3 #Tamiflu #Doxycycline #Ceftriaxone,"Ardahan,Turkey"
571,Deals2020: Kleenex Facial Special Care Tissues With Aloe Vera and Vitamin E $1.99 + Delivery ($0 with Prime/ $39 Spend) @Amazon AU ,2020-03-31 23:56:33+00:00,,"Ardahan,Turkey"
572,Weekly Vitamin C restock ,2020-03-31 23:56:25+00:00,,"Ardahan,Turkey"
573,I have yet to see an admitted COVID-19 patient with a vitamin D level above 33 . I’d love to hear if others have seen sick COVID patients with high vitamin D levels to refute my theory that normalish vitamin D levels (~50+) are inversely associated with disease severity.,2020-03-31 23:56:23+00:00,,"Ardahan,Turkey"
574,This is interesting as I was hospitized in mid Nov with severe breathing problems similar to the virus but I was already stage 4 COPD. Anyway they added Vit D to the rest of the meds & Vitamins I'm taking. I think it's helping. ,2020-03-31 23:56:22+00:00,,"Ardahan,Turkey"
575,"I took all my vitamins and I brought a soda so that means it is party time, yes?",2020-03-31 23:56:21+00:00,,"Ardahan,Turkey"
576,Minum vitamin dan cuci tangan #DGITM,2020-03-31 23:56:15+00:00,#DGITM,"Ardahan,Turkey"
577,"Someone called them the WDO, you can guess what the D means, not vitamin D.",2020-03-31 23:56:09+00:00,,"Ardahan,Turkey"
578,taking my@vitamin d tablets with rum and coke no one can stop me,2020-03-31 23:56:08+00:00,,"Ardahan,Turkey"
579,I need vitamin sea. . . . . . . #instagram #instagramers #instagood #instamood #instadaily #igers #igersph #igersphilippines #igersdaily #dailypic #dailyphoto #photooftheday #picoftheday #vsco #vscocam #vscoph… https://www.instagram.com/p/B-as9cDHXXA/?igshid=zae2cuxv7ay5,2020-03-31 23:55:51+00:00,#instagram #instagramers #instagood #instamood #instadaily #igers #igersph #igersphilippines #igersdaily #dailypic #dailyphoto #photooftheday #picoftheday #vsco #vscocam #vscoph,"Ardahan,Turkey"
580,"ORGANIC MASSAGE CANDLES Visit our online shop now to discover the full range of the cosmos organic massage candles by Laboratoire Altho Each candle contains Coconut Oil Shea Butter, Beeswax &amp;amp; Vitamin… https://www.instagram.com/p/B-as8Noqa4b/?igshid=m2nese6mske2",2020-03-31 23:55:44+00:00,,"Ardahan,Turkey"
581,Vitamin D deficiency,2020-03-31 23:55:33+00:00,,"Ardahan,Turkey"
582,"Upon diagnosis #COVID19, Don’t wait for gross expression on an X-ray Immediately w/fever spike 100°F! Keep Vitamins #D3 5000iu per day C 1000mg 2x day Simultaneously start #Tamiflu 30mg 2x/day #Doxycycline 100mg 2x/Day Admited #Ceftriaxone 1g 2x/D or NONAdmitted Keflex 500mg 2/D",2020-03-31 23:55:27+00:00,#COVID19 #D3 #Tamiflu #Doxycycline #Ceftriaxone,"Ardahan,Turkey"
583,Take your vitamins @Jessicasquared9,2020-03-31 23:55:16+00:00,,"Ardahan,Turkey"
584,"Remember to take care of your bodies and health during this season. Our bodies need all the nutrients, vitamins, rest, water; sometimes we get so busy, we don’t realize what we are putting our bodies through. Be safe.",2020-03-31 23:55:11+00:00,,"Ardahan,Turkey"
585, not me...I'm over 25...they need vitamins ,2020-03-31 23:55:08+00:00,,"Ardahan,Turkey"
586,"Man I been so productive. Editing, taking vitamins, feeling good. I’m in a good headspace right now regardless of what’s going on outside ",2020-03-31 23:54:54+00:00,,"Ardahan,Turkey"
587,"I feel like I leveled up as an adult, I took my vitamins 2 days in a row.",2020-03-31 23:54:49+00:00,,"Ardahan,Turkey"
588,PLAY & Let The Fun Begin Like + RT + Click https://www.reddeergames.com Did You see it? ,2020-07-28 20:47:23+00:00,,"Ardahan,Turkey"
589,そういう日も大切ですね,2020-03-31 23:54:48+00:00,,"Ardahan,Turkey"
590,"These Foods Will Help Reducing Anxiety There are foods that can help ease anxiety. Some of them are almonds, which have vitamin E and B12, zinc and magnesium, which increases the immune system. Others are sources of ... - ",2020-03-31 23:54:38+00:00,,"Ardahan,Turkey"
591,vitamin D has many benefits. are you getting enough? #vitamind #immunesupport #immunesystem #immunesystembooster #sunshine #sunshinevitamin https://www.instagram.com/p/B-aszSQjk72/?igshid=124lrw3wc385k,2020-03-31 23:54:30+00:00,#vitamind #immunesupport #immunesystem #immunesystembooster #sunshine #sunshinevitamin,"Ardahan,Turkey"
592,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Modern Warfare®) live at,2020-03-31 23:54:26+00:00,#PS4live,"Ardahan,Turkey"
593,I’ve eaten nothing but oranges. Because ya know vitamins ,2020-03-31 23:54:00+00:00,,"Ardahan,Turkey"
594,Vitamin D works like a charm ,2020-03-31 23:53:58+00:00,,"Ardahan,Turkey"
595,YEAH I GOT IT FROM THE VITAMIN SHOPPE BUT GNC SHOULD HAVE IT! YOU GOTTA DRINK IT IMMEDIATELY AFTER A BIG MEAL!,2020-03-31 23:53:57+00:00,,"Ardahan,Turkey"
596,Oyyy kuzum. Lütfen biri sahip çıksın. Raşitizm bu çocuk. D3 Vitamini kullanması lazım.. Ayağı Sarılmalı. Ve vitamin desteğiyle düzelir. Ama mutlaka D3 Vitamini yapılmalı. Maalesef küçük yavrularda çok oluyor. Ama düzeliyor. Benim çok düzeldi.,2020-03-31 23:53:55+00:00,,"Ardahan,Turkey"
597,"Sippin' on this Hennessy, once you were my friend Now you turned into my enemy, here we go again I think love is just like money how it blows in the wind Got me taking medicine, these is not no vitamins",2020-03-31 23:53:36+00:00,,"Ardahan,Turkey"
598,아직 정해진건 없어서 모르겠어요 일단 후르트링하고 비요트준쮸 만들어보고 알려드릴게요..!,2020-03-31 23:53:26+00:00,,"Ardahan,Turkey"
599,Yo gurl was like haha you’re fine you don’t need to take your vitamins but that all changed when I stood up from takin a sit down on my walk and everything went BLURRY,2020-03-31 23:53:21+00:00,,"Ardahan,Turkey"
600,"Upon diagnosis #COVID19, Don’t wait for gross expression on an X-ray Immediately w/fever spike 100°F! Keep Vitamins D3 5000iu per day C 1000mg 2x day Simultaneously start #Tamiflu 30mg 2x/day #Doxycycline 100mg 2x/Day Admited #Ceftriaxone 1g 2x/D or NONAdmitted Keflex 500mg 2x/D",2020-03-31 23:53:21+00:00,#COVID19 #Tamiflu #Doxycycline #Ceftriaxone,"Ardahan,Turkey"
601,https://youtu.be/rDnIeTXEyyM here is a sample of how to properly use gimmicks exfoliating mask and skin care. A combination of Shea butter vitamin a vitamin a and O perfected blend of salt helps to provide the radiant skin that you need for the perfect at home facial. For more infor… ,2020-03-31 23:53:13+00:00,,"Ardahan,Turkey"
602,must take a 500mg of vitamin C too and a cup of ginger tea with a lemon extract. i helps a lot to avoid C19. also wash hand properly in time to time. - BeMyLady ,2020-03-31 23:53:03+00:00,,"Ardahan,Turkey"
603,Vitamin D boosts viral immunity.,2020-03-31 23:52:45+00:00,,"Ardahan,Turkey"
604,"Screwdrivers, actually. For the vitamin C. Gotta keep my immune system in good order. I feel stronger already.",2020-03-31 23:52:27+00:00,,"Ardahan,Turkey"
605,"Now the scam be say Na Vitamin C, They cure the coro... U see am See proof ooo https://m.scooper.news/detail?newsId=9143458&amp;utm_source=com.transsion.hilauncher",2020-03-31 23:52:08+00:00,,"Ardahan,Turkey"
606,Memang berjemur bisa meningkatkan asupan vitamin D. Tapi apakah ada risetnya orang dengan imunitas/daya tahan tubuh yang kuat tidak mudah &amp; tidak bisa tertular virus COVID-19 ? Kok tidak sekalian menghimbau masyarakatnya menahan nafas selama 1 jam agar tidak tertular COVID-19 ?,2020-03-31 23:52:01+00:00,,"Ardahan,Turkey"
607,My skin is so bad. Normally use Vitamin E range at Body Shop but doesn’t seem to help my skin with breakouts...recommendations?,2020-03-31 23:52:01+00:00,,"Ardahan,Turkey"
608,Been taking 3 vitamin c tabs a day to keep the cold away ,2020-03-31 23:51:54+00:00,,"Ardahan,Turkey"
610,"Hi. I'm on Day 14. I had all the symptoms you have. Take Mucinex if you have it. It will help you cough that stuff out. Steamy showers often, inhale steam. Sip warm water, it dissolves the mucus. Gargle warm salt water for sore throat. Vitamin C. Vicks vapor rub. Take care!",2020-03-31 23:51:54+00:00,,"Ardahan,Turkey"
611,Shocker ,2020-03-31 23:51:39+00:00,,"Ardahan,Turkey"
612,"Trying to place an order for my vitamins with #thevitaminshoppe Forty five minutes later, giving up. I don’t need this stress ",2020-03-31 23:51:38+00:00,#thevitaminshoppe,"Ardahan,Turkey"
613,"@ttocs35 It’s gotta be vitamin B12 Yeah, that’s the ticket. President Trump is the energizer POTUS45 &amp; MAGABOT is the Uniter of Patriots! Fld&amp;Rtd Much Thanks!",2020-03-31 23:51:21+00:00,,"Ardahan,Turkey"
614,Did you know? #scoliosis Vitamin D levels are lower in children with scoliosis! In Canada follow Heath Canada recommendation. Contact us for more information : scoliosisphysiotherapy@gmail.com https://youtu.be/VIeVOogRhx8,2020-03-31 23:51:19+00:00,#scoliosis,"Ardahan,Turkey"
615,"Shoutout to @Starbucks and @RubiosTweets for helping me get out of my apartment for cold brew and burritos, as well as a little vitamin D.",2020-03-31 23:51:17+00:00,,"Ardahan,Turkey"
616,Low key thought the second one was legit ,2020-03-31 23:50:53+00:00,,"Ardahan,Turkey"
617,이런게 있었네요,2020-03-31 23:50:53+00:00,,"Ardahan,Turkey"
618,Well stocked on Vitamin Y. ,2020-03-31 23:50:33+00:00,,"Ardahan,Turkey"
619,"work gave us ""gift bags"" with medium sanitizer bottles, tissues, emergenC, and vitamin c cough drops and like I understand it's like a ""keep employees healthy enough to work"" initiative but like. I appreciate the effort since a lot of other workplaces arent being nearly as kind",2020-03-31 23:50:12+00:00,,"Ardahan,Turkey"
620,i take a multi vitamin everyday barbara,2020-03-31 23:50:11+00:00,,"Ardahan,Turkey"
621,excited to see how this turns out. my brain just *refuses* to believe that vitamins are actually good for you...,2020-03-31 23:49:47+00:00,,"Ardahan,Turkey"
622,lmaooo he says thanks!,2020-03-31 23:49:34+00:00,,"Ardahan,Turkey"
623,Honestly I think it’s bc I’m not working but despite the circumstances I’m looking at it as a blessing in disguise rather than the end of the world. Try to stay positive and OD on the vitamin C and please be safe Jonica ,2020-03-31 23:49:25+00:00,,"Ardahan,Turkey"
624,Perhaps learning from eachother a much better idea than tweet arguments. The fact is your claims to support a link between nicotine vaping & lung illness is lacking. Just because it was false & unfairly blamed doesn't make it true. Science point's to THC: vitamin e &amp; pesticides.,2020-03-31 23:49:23+00:00,,"Ardahan,Turkey"
625,Well. If its possible since peppermint is good for lungs; get peppermint tea or candy cane. I am not a Dr. Or am I sick. Aspirin is my choice for aches pains fever headaches. Tylenol is an iffy to me. Hot bath for fever. And vitamin zinc . get well.,2020-03-31 23:49:21+00:00,,"Ardahan,Turkey"
